1629
21	ay	0.00103627
21	ce	0.00103627
21	ch	0.00103627
21	ck	0.00310881
21	co	0.00103627
21	de	0.00103627
21	ds	0.00621762
21	ed	0.00310881
21	ep	0.00103627
21	er	0.00207254
21	es	0.00103627
21	et	0.00103627
21	ew	0.00207254
21	ft	0.00310881
21	ge	0.00310881
21	ic	0.00103627
21	il	0.00103627
21	im	0.00103627
21	in	0.00207254
21	ke	0.00103627
21	ky	0.00103627
21	ld	0.00725389
21	le	0.00414508
21	ll	0.00310881
21	ly	0.876684
21	me	0.00207254
21	nd	0.00518135
21	ne	0.00207254
21	ng	0.00207254
21	of	0.00207254
21	ok	0.00207254
21	on	0.00103627
21	ot	0.00103627
21	ow	0.00103627
21	rd	0.00932642
21	re	0.00829016
21	ro	0.00103627
21	rs	0.00103627
21	ry	0.00207254
21	sa	0.00103627
21	ss	0.00103627
21	st	0.00414508
21	ts	0.00103627
21	ty	0.00103627
21	ud	0.00103627
21	up	0.00103627
21	us	0.00103627
21	ve	0.00103627
21	vy	0.00103627
21	wl	0.00103627
21	ys	0.00414508
22	er	0.909091
22	ly	0.0909091
25	fr	1
27	ad	0.04
27	ah	0.08
27	am	0.08
27	as	0.08
27	ay	0.04
27	ck	0.04
27	ds	0.04
27	dy	0.04
27	ee	0.04
27	en	0.04
27	hs	0.16
27	ks	0.04
27	lo	0.12
27	nk	0.04
27	ow	0.04
27	pe	0.04
27	uh	0.04
28	't	0.000775795
28	ad	0.000775795
28	ag	0.000775795
28	ak	0.00310318
28	al	0.00698216
28	am	0.000775795
28	an	0.00232739
28	ap	0.00232739
28	ar	0.00232739
28	at	0.00465477
28	aw	0.00232739
28	ax	0.000775795
28	ay	0.00930954
28	bb	0.000775795
28	be	0.000775795
28	ce	0.0201707
28	ch	0.00930954
28	ck	0.0108611
28	ct	0.0318076
28	de	0.0217223
28	do	0.00155159
28	ed	0.00543057
28	ee	0.00387898
28	el	0.0170675
28	en	0.0186191
28	er	0.0426687
28	es	0.000775795
28	et	0.00543057
28	ew	0.00155159
28	ey	0.00387898
28	fe	0.000775795
28	ff	0.00155159
28	ft	0.00387898
28	fy	0.0217223
28	ge	0.0209465
28	gn	0.00698216
28	go	0.00387898
28	he	0.000775795
28	ht	0.00155159
28	ic	0.00232739
28	id	0.00387898
28	ie	0.00155159
28	il	0.0100853
28	im	0.00232739
28	in	0.0162917
28	ip	0.00543057
28	ir	0.000775795
28	it	0.00930954
28	iz	0.000775795
28	ke	0.00930954
28	ld	0.00620636
28	le	0.0356866
28	ll	0.0131885
28	lm	0.00155159
28	lt	0.00620636
28	ly	0.00543057
28	me	0.00387898
28	mp	0.00853375
28	nd	0.0193949
28	ne	0.0170675
28	ng	0.00620636
28	nk	0.0108611
28	nt	0.0209465
28	ny	0.00310318
28	ob	0.000775795
28	od	0.00232739
28	oe	0.00155159
28	og	0.00465477
28	ok	0.000775795
28	om	0.00155159
28	on	0.00543057
28	op	0.00620636
28	or	0.00232739
28	ot	0.000775795
28	ow	0.00930954
28	oy	0.00155159
28	pe	0.00232739
28	ph	0.000775795
28	pt	0.00775795
28	py	0.00155159
28	rb	0.00310318
28	rd	0.00620636
28	re	0.0162917
28	rf	0.000775795
28	rk	0.00465477
28	rl	0.000775795
28	rm	0.00543057
28	rn	0.0108611
28	rp	0.00155159
28	rt	0.0162917
28	ry	0.00775795
28	se	0.026377
28	sh	0.0279286
28	sk	0.000775795
28	sp	0.000775795
28	ss	0.0217223
28	st	0.0116369
28	te	0.13654
28	th	0.000775795
28	tt	0.000775795
28	ub	0.000775795
28	ud	0.000775795
28	ue	0.00543057
28	ug	0.000775795
28	ul	0.000775795
28	um	0.000775795
28	un	0.000775795
28	up	0.00155159
28	ur	0.00310318
28	us	0.00310318
28	ut	0.00775795
28	ve	0.0318076
28	wl	0.00155159
28	wn	0.00232739
28	ze	0.0713732
28	zz	0.000775795
29	aw	0.00313152
29	de	0.00417537
29	ed	0.934238
29	es	0.00104384
29	ew	0.00104384
29	ht	0.00104384
29	id	0.00521921
29	it	0.00104384
29	ke	0.00521921
29	ld	0.00104384
29	le	0.00208768
29	me	0.00104384
29	ng	0.00521921
29	nk	0.00417537
29	nt	0.00104384
29	od	0.00208768
29	ok	0.00208768
29	ot	0.00104384
29	pt	0.00626305
29	re	0.00835073
29	te	0.00417537
29	ug	0.00208768
29	ve	0.00208768
29	ze	0.00104384
30	in	0.00107875
30	ng	0.998921
31	ad	0.00134318
31	d.	0.000671592
31	ed	0.945601
31	en	0.0174614
31	et	0.00268637
31	ht	0.000671592
31	id	0.00134318
31	in	0.00134318
31	it	0.000671592
31	ld	0.00268637
31	lt	0.00134318
31	ne	0.00402955
31	ng	0.00604432
31	nk	0.000671592
31	nt	0.00134318
31	od	0.00134318
31	ot	0.000671592
31	pt	0.00201478
31	rn	0.00134318
31	wn	0.00671592
32	ag	0.00359712
32	ak	0.00719424
32	am	0.00719424
32	ap	0.0143885
32	ar	0.00359712
32	at	0.00359712
32	ay	0.00719424
32	be	0.00719424
32	ce	0.00719424
32	ch	0.028777
32	ck	0.0107914
32	ct	0.0251799
32	de	0.0179856
32	dy	0.00719424
32	ed	0.00719424
32	ee	0.0107914
32	eg	0.00359712
32	el	0.0107914
32	em	0.00359712
32	en	0.00719424
32	er	0.0431655
32	et	0.0143885
32	ey	0.00719424
32	fe	0.00359712
32	ff	0.00359712
32	ft	0.00359712
32	fy	0.0143885
32	ge	0.0143885
32	gn	0.00359712
32	go	0.00359712
32	ht	0.00359712
32	ic	0.00719424
32	id	0.00359712
32	ie	0.00359712
32	il	0.00719424
32	im	0.0107914
32	in	0.00359712
32	it	0.0107914
32	ld	0.00719424
32	le	0.057554
32	ll	0.0179856
32	lm	0.00359712
32	lt	0.00359712
32	ly	0.00719424
32	mp	0.00359712
32	nd	0.0215827
32	ne	0.0107914
32	ng	0.00359712
32	nk	0.0143885
32	nt	0.028777
32	og	0.00359712
32	ok	0.00719424
32	on	0.0143885
32	or	0.00359712
32	ot	0.00719424
32	ow	0.00719424
32	pt	0.0107914
32	rd	0.00359712
32	re	0.0215827
32	rf	0.00359712
32	rk	0.00359712
32	rl	0.00359712
32	rn	0.0107914
32	rp	0.00359712
32	rr	0.00359712
32	rt	0.0179856
32	ry	0.00359712
32	se	0.057554
32	sh	0.0179856
32	ss	0.0107914
32	st	0.00719424
32	te	0.122302
32	ub	0.00359712
32	ud	0.00359712
32	ug	0.00359712
32	un	0.00719424
32	up	0.00359712
32	ut	0.0107914
32	ve	0.0359712
32	wl	0.00359712
32	ze	0.0467626
33	bs	0.00992282
33	cs	0.00110254
33	ds	0.0584344
33	es	0.468578
33	fs	0.00771775
33	gs	0.0176406
33	hs	0.00441014
33	ks	0.0264609
33	ls	0.0485116
33	ms	0.0286659
33	ns	0.0551268
33	ps	0.0319735
33	rs	0.0595369
33	th	0.00110254
33	ts	0.154355
33	ws	0.016538
33	ys	0.00992282
39	z$	1
